gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,
hsa-miR-4436b-3p,1.153507929,0.892187138,2.193875777,0.406671675,0.684249147,0.989658391,,,0.109468853,,,,,,
hsa-miR-3680-5p,1.818554221,0.893674221,2.08517758,0.428584227,0.668225826,0.976637746,,,0.108914691,,,,,,
hsa-miR-3944-3p,13.94228288,0.894880747,1.239331754,0.722067149,0.470253194,0.776843187,,,0.108808234,,,,,,
hsa-miR-6819-3p,4.395187254,0.909293817,1.816342722,0.500617976,0.616640009,0.93127901,,,0.107684886,,,,,,
hsa-miR-335-3p,892.9853238,0.916700965,1.195222001,0.766971294,0.443098583,0.744463667,,,0.106966608,,,,,,
hsa-miR-1343-3p,17.05770868,0.924610609,1.533357703,0.602997335,NA,NA,,,0.106921891,,,,,,
hsa-miR-1909-3p,7.525389788,0.930941809,1.507540011,0.617523782,0.5368893,0.85358743,,,0.106572304,,,,,,
hsa-miR-18a-5p,142.8417328,0.961919013,2.008862666,0.478837618,NA,NA,,,0.106455198,,,,,,
NovelmiRNA-182,1.476152642,0.969307568,2.113348933,0.458659501,0.646478701,0.957584909,,,0.106305752,,,,,,
hsa-miR-4767,0.644984443,0.97369168,2.215472532,0.439496165,0.660302061,0.968736769,,,0.106085678,,,,,,
hsa-miR-3174,15.59663742,0.973804989,1.186779507,0.820544156,0.411905968,0.701242572,,,0.105857369,,,,,,
NovelmiRNA-194,5.240537692,0.976524167,1.857290975,0.525778771,0.599041926,0.91916802,,,0.105673791,,,,,,
hsa-miR-4674,2.914909367,0.977986528,2.096175485,0.466557564,0.640816454,0.95194645,,,0.105409704,,,,,,
hsa-miR-499b-5p,3.119799482,0.985909155,1.783437571,0.552813942,0.58039082,0.8959092,,,0.105362545,,,,,,
hsa-miR-4685-3p,1.700562709,1.004242719,2.09760381,0.478757101,0.632111439,0.943568869,,,0.10529589,,,,,,
hsa-miR-4726-5p,4.290772056,1.010606391,1.797683805,0.562171383,0.573999257,0.888717159,,,0.105044904,,,,,,
NovelmiRNA-666,2.883769821,1.023454554,2.098992918,0.487593143,0.625838053,0.93875708,,,0.104601003,,,,,,
NovelmiRNA-1255,3.868864855,1.031315697,2.041123728,0.505268584,0.613370205,0.928471631,,,0.104474322,,,,,,
hsa-miR-10399-3p,85.94693739,1.034675831,2.197949075,0.470746044,NA,NA,,,0.104009533,,,,,,
NovelmiRNA-310,9.818399301,1.043510853,2.127581637,0.490468067,0.623802721,0.937531628,,,0.103809065,,,,,,
hsa-miR-425-5p,2703.914304,1.049909172,2.197675684,0.477736173,0.632837994,0.943738056,,,0.103742631,,,,,,
hsa-miR-3145-5p,3.371752682,1.075353326,1.880849899,0.571737982,0.567499498,0.882892679,,,0.103524599,,,,,,
hsa-miR-543,2235.638173,1.086283289,0.778511356,1.395333904,0.162915173,0.694462852,,,0.102769847,,,,,,
NovelmiRNA-493,12.56855749,1.094446275,2.199612365,0.497563249,NA,NA,,,0.102462451,,,,,,
hsa-miR-549a-3p,1.368632901,1.102376724,2.18287862,0.505010546,0.613551429,0.928471631,,,0.102118239,,,,,,
hsa-miR-6833-3p,3.712730671,1.137320127,1.841442501,0.617624567,0.536822847,0.85358743,,,0.102065199,,,,,,
hsa-miR-2110,81.52910857,1.143584501,1.95625296,0.584579052,0.558830796,0.874024995,,,0.101078369,,,,,,
hsa-miR-1284,5.49875443,1.148362285,1.573388965,0.729865476,0.465472417,0.772774596,,,0.100785116,,,,,,
hsa-miR-1306-5p,40.34234435,1.170969014,1.219858324,0.95992214,0.337094402,0.694462852,,,0.100748712,,,,,,
NovelmiRNA-390,3.65066703,1.197042896,1.949214899,0.614115404,0.53913907,0.854515992,,,0.099906871,,,,,,
hsa-miR-6849-3p,1.387898549,1.21845553,2.123469754,0.573804043,0.566100412,0.882703683,,,0.099351429,,,,,,
NovelmiRNA-947,4.467527695,1.233711857,2.013799785,0.612628855,0.540121774,0.855192809,,,0.099020115,,,,,,
NovelmiRNA-755,20.65871013,1.252205258,1.524331459,0.821478328,0.411373864,0.701112266,,,0.098821914,,,,,,
NovelmiRNA-1223,20.65871013,1.252205258,1.524331459,0.821478328,0.411373864,0.701112266,,,0.098042118,,,,,,
NovelmiRNA-37,2.845980621,1.266486021,1.930142668,0.656161869,0.51171998,0.824933256,,,0.097452812,,,,,,
NovelmiRNA-506,87.89575414,1.27202604,2.1979707,0.578727478,0.562773072,0.878405434,,,0.097390314,,,,,,
NovelmiRNA-579,3.421010053,1.29148762,1.867926118,0.691401875,0.489313026,0.799419053,,,0.097371216,,,,,,
NovelmiRNA-714,6.839536437,1.299473844,1.804408641,0.72016605,0.471422764,0.777620187,,,0.096996023,,,,,,
NovelmiRNA-615,15.19650117,1.305016477,2.147663569,0.607644743,0.543423119,0.856893627,,,0.095030932,,,,,,
NovelmiRNA-694,15.19650117,1.305016477,2.147663569,0.607644743,0.543423119,0.856893627,,,0.094429159,,,,,,
NovelmiRNA-767,15.19650117,1.305016477,2.147663569,0.607644743,0.543423119,0.856893627,,,0.094161814,,,,,,
NovelmiRNA-1023,15.19650117,1.305016477,2.147663569,0.607644743,0.543423119,0.856893627,,,0.094031425,,,,,,
hsa-miR-664b-3p,3.309579895,1.317125779,1.98388563,0.663912153,0.506746538,0.820726375,,,0.09383527,,,,,,
hsa-miR-11401,6.767381216,1.397998969,1.791140378,0.780507762,0.43509206,0.732611248,,,0.093551085,,,,,,
hsa-miR-551a,37.7977915,1.399790374,1.191709748,1.1746068,0.240152061,0.694462852,,,0.093011658,,,,,,
NovelmiRNA-33,1.00700391,1.419990141,2.203022463,0.644564531,0.519209426,0.832357611,,,0.091871294,,,,,,
hsa-miR-6780b-3p,2.63065697,1.42716457,2.021260002,0.706076689,0.480140447,0.789461697,,,0.091845922,,,,,,
hsa-miR-4761-3p,1.798882847,1.440851677,2.158603201,0.667492607,0.504457531,0.818082339,,,0.091211787,,,,,,
hsa-miR-7111-3p,4.457484634,1.524010891,1.90073293,0.801801698,0.422667676,0.71560567,,,0.091152761,,,,,,
hsa-miR-3918,4.246733897,1.533426007,1.785358935,0.85888948,0.390401494,0.696288691,,,0.090195058,,,,,,
hsa-miR-1289,2.450996333,1.536341126,2.031824322,0.756138761,0.449566004,0.75204574,,,0.089292407,,,,,,
hsa-miR-142-3p,0.149649301,1.556219509,2.229381828,0.698049787,0.485146059,0.794250674,,,0.08896754,,,,,,
NovelmiRNA-1072,0.149649301,1.556219509,2.229381828,0.698049787,0.485146059,0.794250674,,,0.088801269,,,,,,
NovelmiRNA-1281,0.149649301,1.556219509,2.229381828,0.698049787,0.485146059,0.794250674,,,0.088017958,,,,,,
NovelmiRNA-327,1.751046225,1.558509595,2.158627016,0.721991147,0.470299921,0.776843187,,,0.087939258,,,,,,
hsa-miR-378e,26.61610481,1.597287389,1.223437949,1.305572866,0.191697853,0.694462852,,,0.087327784,,,,,,
NovelmiRNA-779,0.166160141,1.600716523,2.228996436,0.718133281,0.472675111,0.778851174,,,0.087197686,,,,,,
hsa-miR-5002-5p,3.836707764,1.630277037,1.815649174,0.897903108,0.369237207,0.694462852,,,0.086356019,,,,,,
NovelmiRNA-866,4.159819423,1.845744609,1.904070826,0.969367622,0.332361801,0.694462852,,,0.086024356,,,,,,
NovelmiRNA-1257,20.19017492,1.854953277,2.199427072,0.843380215,NA,NA,,,0.085765693,,,,,,
hsa-miR-4646-3p,1.735312628,1.927833412,2.098887704,0.918502409,0.358355898,0.694462852,,,0.085161914,,,,,,
hsa-miR-545-3p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.084964671,,,,,,
hsa-miR-4720-5p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.084667609,,,,,,
hsa-miR-3162-5p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.084404259,,,,,,
hsa-miR-4536-3p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.084226274,,,,,,
hsa-miR-5188,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.084182369,,,,,,
hsa-miR-3126-5p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.08248289,,,,,,
hsa-miR-514a-3p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.082400526,,,,,,
hsa-miR-3197,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.082099279,,,,,,
hsa-miR-4744,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.081904867,,,,,,
hsa-miR-6742-3p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.081073406,,,,,,
hsa-miR-3658,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.08098282,,,,,,
hsa-miR-4523,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.080956629,,,,,,
hsa-miR-4796-5p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.080863594,,,,,,
hsa-miR-4536-5p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.080494794,,,,,,
hsa-miR-7155-3p,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.080374596,,,,,,
NovelmiRNA-64,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.080350078,,,,,,
NovelmiRNA-103,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.08022039,,,,,,
NovelmiRNA-158,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.080031545,,,,,,
NovelmiRNA-181,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.079628819,,,,,,
NovelmiRNA-192,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.079524307,,,,,,
NovelmiRNA-196,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.078741163,,,,,,
NovelmiRNA-237,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.078407465,,,,,,
NovelmiRNA-293,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.078150897,,,,,,
NovelmiRNA-324,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.077452614,,,,,,
NovelmiRNA-356,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.076642334,,,,,,
NovelmiRNA-435,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.076148554,,,,,,
NovelmiRNA-451,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.075593679,,,,,,
NovelmiRNA-483,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.07396437,,,,,,
NovelmiRNA-496,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.073930569,,,,,,
NovelmiRNA-520,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.073911798,,,,,,
NovelmiRNA-530,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.073775332,,,,,,
NovelmiRNA-532,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.073587206,,,,,,
NovelmiRNA-534,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.073587206,,,,,,
NovelmiRNA-597,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.073370063,,,,,,
NovelmiRNA-661,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.073094788,,,,,,
NovelmiRNA-703,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.072088161,,,,,,
NovelmiRNA-741,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.071467219,,,,,,
NovelmiRNA-742,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.071139095,,,,,,
NovelmiRNA-793,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.070018275,,,,,,
NovelmiRNA-882,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.069685557,,,,,,
NovelmiRNA-885,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.069535564,,,,,,
NovelmiRNA-912,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.068624477,,,,,,
NovelmiRNA-914,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.06844668,,,,,,
NovelmiRNA-940,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.068283806,,,,,,
NovelmiRNA-942,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.068029242,,,,,,
NovelmiRNA-986,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.067961251,,,,,,
NovelmiRNA-1024,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.06779906,,,,,,
NovelmiRNA-1046,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.067429805,,,,,,
NovelmiRNA-1083,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.067402068,,,,,,
NovelmiRNA-1100,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.066920623,,,,,,
NovelmiRNA-1140,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.065559316,,,,,,
NovelmiRNA-1143,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.065196211,,,,,,
NovelmiRNA-1189,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.065092219,,,,,,
NovelmiRNA-1219,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.064108947,,,,,,
NovelmiRNA-1240,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.063946828,,,,,,
NovelmiRNA-1263,0.299298602,1.996216884,2.23144558,0.894584614,0.371009179,0.694462852,,,0.063783024,,,,,,
hsa-miR-6852-5p,3.260344274,2.050823096,1.85991464,1.102643666,0.27018194,0.694462852,,,0.063664811,,,,,,
hsa-miR-4658,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.063483149,,,,,,
NovelmiRNA-31,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.062737492,,,,,,
NovelmiRNA-39,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.062097065,,,,,,
NovelmiRNA-70,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.061500988,,,,,,
NovelmiRNA-115,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.061482173,,,,,,
NovelmiRNA-190,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.061193361,,,,,,
NovelmiRNA-208,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.060904354,,,,,,
NovelmiRNA-254,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.06066917,,,,,,
NovelmiRNA-287,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.060341617,,,,,,
NovelmiRNA-316,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.060009375,,,,,,
NovelmiRNA-358,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.060005528,,,,,,
NovelmiRNA-383,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.059824068,,,,,,
NovelmiRNA-498,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.059632784,,,,,,
NovelmiRNA-545,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.059312292,,,,,,
NovelmiRNA-585,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.059210666,,,,,,
NovelmiRNA-618,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.058953721,,,,,,
NovelmiRNA-813,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.058953721,,,,,,
NovelmiRNA-823,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.058008877,,,,,,
NovelmiRNA-968,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.057848039,,,,,,
NovelmiRNA-1018,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.057848039,,,,,,
NovelmiRNA-1052,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.05778583,,,,,,
NovelmiRNA-1076,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.057272767,,,,,,
NovelmiRNA-1107,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.056717681,,,,,,
NovelmiRNA-1204,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.055801466,,,,,,
NovelmiRNA-1239,0.332320283,2.051922284,2.232165081,0.919252031,0.357963762,0.694462852,,,0.055377451,,,,,,
NovelmiRNA-8,19.42999158,2.12149139,2.199801949,0.964401087,NA,NA,,,0.054426976,,,,,,
hsa-miR-6775-3p,2.361780034,2.188558847,1.9476148,1.123712372,0.261135066,0.694462852,,,0.054418795,,,,,,
hsa-miR-3160-3p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.053703494,,,,,,
hsa-miR-1247-5p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.053621924,,,,,,
hsa-miR-4787-3p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.053414856,,,,,,
hsa-miR-6509-3p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.053333085,,,,,,
hsa-miR-6820-3p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.053008619,,,,,,
hsa-miR-3121-3p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.052720583,,,,,,
hsa-miR-4799-5p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.052687849,,,,,,
hsa-miR-5584-5p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.052449781,,,,,,
hsa-miR-4680-3p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.052383243,,,,,,
hsa-miR-5698,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.052184592,,,,,,
hsa-miR-6776-5p,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.052095505,,,,,,
NovelmiRNA-96,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.051964562,,,,,,
NovelmiRNA-132,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.051891546,,,,,,
NovelmiRNA-133,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.051695267,,,,,,
NovelmiRNA-145,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.051672768,,,,,,
NovelmiRNA-180,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.051203802,,,,,,
NovelmiRNA-188,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.050545816,,,,,,
NovelmiRNA-227,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.050497075,,,,,,
NovelmiRNA-261,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.050208347,,,,,,
NovelmiRNA-265,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.049850247,,,,,,
NovelmiRNA-292,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.049632136,,,,,,
NovelmiRNA-313,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.048634006,,,,,,
NovelmiRNA-321,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.048338786,,,,,,
NovelmiRNA-350,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.048127661,,,,,,
NovelmiRNA-357,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.047949645,,,,,,
NovelmiRNA-361,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.047680216,,,,,,
NovelmiRNA-367,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.0475868,,,,,,
NovelmiRNA-368,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.047312501,,,,,,
NovelmiRNA-405,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.047232779,,,,,,
NovelmiRNA-408,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.046825643,,,,,,
NovelmiRNA-425,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.046812108,,,,,,
NovelmiRNA-428,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.046322309,,,,,,
NovelmiRNA-433,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.045973702,,,,,,
NovelmiRNA-434,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.045813757,,,,,,
NovelmiRNA-446,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.045664242,,,,,,
NovelmiRNA-499,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.045458336,,,,,,
NovelmiRNA-523,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.044842136,,,,,,
NovelmiRNA-524,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.044822118,,,,,,
NovelmiRNA-536,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.044693065,,,,,,
NovelmiRNA-604,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.044591562,,,,,,
NovelmiRNA-616,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.044477302,,,,,,
NovelmiRNA-622,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.044440358,,,,,,
NovelmiRNA-631,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.044286528,,,,,,
NovelmiRNA-649,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.043604575,,,,,,
NovelmiRNA-650,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.043123502,,,,,,
NovelmiRNA-756,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.042804867,,,,,,
NovelmiRNA-760,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.042405639,,,,,,
NovelmiRNA-825,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.042194241,,,,,,
NovelmiRNA-836,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.041832053,,,,,,
NovelmiRNA-938,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.041597212,,,,,,
NovelmiRNA-1048,0.430249945,2.191332695,2.233416277,0.981157305,0.326515175,0.694462852,,,0.041355568,,,,,,
